value_en	description_en	codesystem	code	description_code
MagicPureTM Size Selection DNA Beads by TransGen Biotech Co., LTD	MagicPureTM Size Selection DNA Beads by TransGen Biotech Co., LTD sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT10	MagicPureTM Size Selection DNA Beads by TransGen Biotech Co., LTD
SureSelectXT Bovine All Exon, 480, Auto by Agilent Technologies	SureSelectXT Bovine All Exon, 480, Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT278	SureSelectXT Bovine All Exon, 480, Auto by Agilent Technologies
SSELXT2 Human All Exon V7, 96 rxn by Agilent Technologies	SSELXT2 Human All Exon V7, 96 rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT394	SSELXT2 Human All Exon V7, 96 rxn by Agilent Technologies
SureSelectXT Human All Exon V5, 16 by Agilent Technologies	SureSelectXT Human All Exon V5, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT221	SureSelectXT Human All Exon V5, 16 by Agilent Technologies
SSEL XT2 Focused Exome Plus 2, 16rxn by Agilent Technologies	SSEL XT2 Focused Exome Plus 2, 16rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT491	SSEL XT2 Focused Exome Plus 2, 16rxn by Agilent Technologies
KAPA Low throughput Library Preparation KitIon Torrent by Roche	KAPA Low throughput Library Preparation KitIon Torrent by Roche sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT49	KAPA Low throughput Library Preparation KitIon Torrent by Roche
SSel XT Low Input 97-192+CREv2,96rxn by Agilent Technologies	SSel XT Low Input 97-192+CREv2,96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT298	SSel XT Low Input 97-192+CREv2,96rxn by Agilent Technologies
SSel XT Low Inp 97-192+0.5-2.9Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+0.5-2.9Mb,96rxnAU by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT332	SSel XT Low Inp 97-192+0.5-2.9Mb,96rxnAU by Agilent Technologies
SSel XT Low Inp 97-192+3-5.9 Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+3-5.9 Mb,96rxnAU by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT335	SSel XT Low Inp 97-192+3-5.9 Mb,96rxnAU by Agilent Technologies
SureSelectXT2 Custom 6-11.9Mb, 480, Auto by Agilent Technologies	SureSelectXT2 Custom 6-11.9Mb, 480, Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT123	SureSelectXT2 Custom 6-11.9Mb, 480, Auto by Agilent Technologies
SureSelectXT2 Custom 3-5.9Mb,480,Auto,RO by Agilent Technologies	SureSelectXT2 Custom 3-5.9Mb,480,Auto,RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT119	SureSelectXT2 Custom 3-5.9Mb,480,Auto,RO by Agilent Technologies
SureSelectXT2 Human All Exon V4, 16 samp by Agilent Technologies	SureSelectXT2 Human All Exon V4, 16 samp by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT141	SureSelectXT2 Human All Exon V4, 16 samp by Agilent Technologies
SureSelectXT Custom 0.5-2.9Mb, 480 by Agilent Technologies	SureSelectXT Custom 0.5-2.9Mb, 480 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT283	SureSelectXT Custom 0.5-2.9Mb, 480 by Agilent Technologies
OneSeq Hi Res Backbone, 1-499Kb, 96 Auto by Agilent Technologies	OneSeq Hi Res Backbone, 1-499Kb, 96 Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT560	OneSeq Hi Res Backbone, 1-499Kb, 96 Auto by Agilent Technologies
NEXTFLEX Unique Dual Index Barcodes by PerkinElmer	NEXTFLEX Unique Dual Index Barcodes by PerkinElmer sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT1	NEXTFLEX Unique Dual Index Barcodes by PerkinElmer
SureSelect XT RNA Direct 16 rxns by Agilent Technologies	SureSelect XT RNA Direct 16 rxns by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT264	SureSelect XT RNA Direct 16 rxns by Agilent Technologies
Seq-Star poly(A) mRNA Isolation Kit by Arraystar, Inc	Seq-Star poly(A) mRNA Isolation Kit by Arraystar, Inc sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT22	Seq-Star poly(A) mRNA Isolation Kit by Arraystar, Inc
SureSelectXT2 Human All Exon V4+UTRs, 96 by Agilent Technologies	SureSelectXT2 Human All Exon V4+UTRs, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT140	SureSelectXT2 Human All Exon V4+UTRs, 96 by Agilent Technologies
SureSelectXT Methyl Reagent kit, HSQ,16 by Agilent Technologies	SureSelectXT Methyl Reagent kit, HSQ,16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT179	SureSelectXT Methyl Reagent kit, HSQ,16 by Agilent Technologies
SSEL XT Low Input 97-192+V6+UTR,96rxn by Agilent Technologies	SSEL XT Low Input 97-192+V6+UTR,96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT481	SSEL XT Low Input 97-192+V6+UTR,96rxn by Agilent Technologies
SSEL XT Focused Exome Plus, 16rxn by Agilent Technologies	SSEL XT Focused Exome Plus, 16rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT527	SSEL XT Focused Exome Plus, 16rxn by Agilent Technologies
SureSelectXT X-Chromosome, 480 samples. by Agilent Technologies	SureSelectXT X-Chromosome, 480 samples. by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT197	SureSelectXT X-Chromosome, 480 samples. by Agilent Technologies
SureSelectXT Custom 1Kb-499kb, 16 by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT241	SureSelectXT Custom 1Kb-499kb, 16 by Agilent Technologies
SSel XT HS 17-32 + V6+, 16rxn by Agilent Technologies	SSel XT HS 17-32 + V6+, 16rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT370	SSel XT HS 17-32 + V6+, 16rxn by Agilent Technologies
SSEL XT HS 96 + V6+UTR, 96rxn by Agilent Technologies	SSEL XT HS 96 + V6+UTR, 96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT475	SSEL XT HS 96 + V6+UTR, 96rxn by Agilent Technologies
SSel XT HS 96 + 3-5.9 Mb, 96rxn by Agilent Technologies	SSel XT HS 96 + 3-5.9 Mb, 96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT375	SSel XT HS 96 + 3-5.9 Mb, 96rxn by Agilent Technologies
KAPA Library Quantification Kit (ABI Prism) by Roche	KAPA Library Quantification Kit (ABI Prism) by Roche sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT75	KAPA Library Quantification Kit (ABI Prism) by Roche
SureSelectQXT Reagent Kit, ILM, 16 by Agilent Technologies	SureSelectQXT Reagent Kit, ILM, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT274	SureSelectQXT Reagent Kit, ILM, 16 by Agilent Technologies
KAPA HyperPlus Kit, PCR-Free by Roche	KAPA HyperPlus Kit, PCR-Free by Roche sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT70	KAPA HyperPlus Kit, PCR-Free by Roche
SSXT Human All Exon V5+lncRNA, 96 by Agilent Technologies	SSXT Human All Exon V5+lncRNA, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT401	SSXT Human All Exon V5+lncRNA, 96 by Agilent Technologies
SSEL XT Focused Exome, 96 rxn by Agilent Technologies	SSEL XT Focused Exome, 96 rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT531	SSEL XT Focused Exome, 96 rxn by Agilent Technologies
SSEL XT CRE V2 Plus 2, 16 rxn by Agilent Technologies	SSEL XT CRE V2 Plus 2, 16 rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT518	SSEL XT CRE V2 Plus 2, 16 rxn by Agilent Technologies
SSel XT HS 96 + CCP, 96rxn by Agilent Technologies	SSel XT HS 96 + CCP, 96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT377	SSel XT HS 96 + CCP, 96rxn by Agilent Technologies
SSELXT Low Input 1-96 +V7 Plus 2,96 rxn by Agilent Technologies	SSELXT Low Input 1-96 +V7 Plus 2,96 rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT420	SSELXT Low Input 1-96 +V7 Plus 2,96 rxn by Agilent Technologies
SSELXT Low Input 97-192 + V7, 96 Auto by Agilent Technologies	SSELXT Low Input 97-192 + V7, 96 Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT423	SSELXT Low Input 97-192 + V7, 96 Auto by Agilent Technologies
ClearSeq Inherited Disease, 96, XT2 by Agilent Technologies	ClearSeq Inherited Disease, 96, XT2 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT567	ClearSeq Inherited Disease, 96, XT2 by Agilent Technologies
SSEL XT Focused Exome Plus, 96 auto by Agilent Technologies	SSEL XT Focused Exome Plus, 96 auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT528	SSEL XT Focused Exome Plus, 96 auto by Agilent Technologies
HaloPlexHS Prepack Reagents, ILMN, 48rxn by Agilent Technologies	HaloPlexHS Prepack Reagents, ILMN, 48rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT591	HaloPlexHS Prepack Reagents, ILMN, 48rxn by Agilent Technologies
SureSelectXT2 Custom 0.5-2.9Mb, 480 by Agilent Technologies	SureSelectXT2 Custom 0.5-2.9Mb, 480 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT201	SureSelectXT2 Custom 0.5-2.9Mb, 480 by Agilent Technologies
SureSelectXT2 Custom 1kb-499kb, 480 by Agilent Technologies	SureSelectXT2 Custom 1kb-499kb, 480 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT160	SureSelectXT2 Custom 1kb-499kb, 480 by Agilent Technologies
SureSelectXT2 Custom 1kb-499kb, 16 by Agilent Technologies	SureSelectXT2 Custom 1kb-499kb, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT158	SureSelectXT2 Custom 1kb-499kb, 16 by Agilent Technologies
SSELXT Low Input 1-96 +V7 Plus 1,96 rxn by Agilent Technologies	SSELXT Low Input 1-96 +V7 Plus 1,96 rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT419	SSELXT Low Input 1-96 +V7 Plus 1,96 rxn by Agilent Technologies
SureSelectQXT Library Prep Kit NSQ, 96 by Agilent Technologies	SureSelectQXT Library Prep Kit NSQ, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT269	SureSelectQXT Library Prep Kit NSQ, 96 by Agilent Technologies
SureSelectXT X-Chromosome, 16 by Agilent Technologies	SureSelectXT X-Chromosome, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT196	SureSelectXT X-Chromosome, 16 by Agilent Technologies
SureSelectXT Custom 3-5.9Mb, 96, Aut, RO by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 96, Aut, RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT257	SureSelectXT Custom 3-5.9Mb, 96, Aut, RO by Agilent Technologies
NucleoSEQ by MACHEREY-NAGEL	NucleoSEQ by MACHEREY-NAGEL sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT84	NucleoSEQ by MACHEREY-NAGEL
SureSelectXT2 Custom 6-11.9Mb,96,Auto,RO by Agilent Technologies	SureSelectXT2 Custom 6-11.9Mb,96,Auto,RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT128	SureSelectXT2 Custom 6-11.9Mb,96,Auto,RO by Agilent Technologies
SureSelectXT Mouse All Exon, 96, Auto by Agilent Technologies	SureSelectXT Mouse All Exon, 96, Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT185	SureSelectXT Mouse All Exon, 96, Auto by Agilent Technologies
SS XT Rat Methyl-Seq Baits, 16 by Agilent Technologies	SS XT Rat Methyl-Seq Baits, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT511	SS XT Rat Methyl-Seq Baits, 16 by Agilent Technologies
SSEL XT Low Input 1-96+V6+UTR,96rxn by Agilent Technologies	SSEL XT Low Input 1-96+V6+UTR,96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT480	SSEL XT Low Input 1-96+V6+UTR,96rxn by Agilent Technologies
SSel XT Low Inp 97-192+6-11.9 Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 97-192+6-11.9 Mb,96rxnAU by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT336	SSel XT Low Inp 97-192+6-11.9 Mb,96rxnAU by Agilent Technologies
SureSelectXT HumanAllExon V4+UTRs, 16 by Agilent Technologies	SureSelectXT HumanAllExon V4+UTRs, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT226	SureSelectXT HumanAllExon V4+UTRs, 16 by Agilent Technologies
SureSelectXT2 Custom 6-11.9Mb, 96 by Agilent Technologies	SureSelectXT2 Custom 6-11.9Mb, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT125	SureSelectXT2 Custom 6-11.9Mb, 96 by Agilent Technologies
SSELXT Low Input 97-192+V7 Plus 1,96rxn by Agilent Technologies	SSELXT Low Input 97-192+V7 Plus 1,96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT425	SSELXT Low Input 97-192+V7 Plus 1,96rxn by Agilent Technologies
SSELXT2 Human All Exon V6+ COSMIC, 16 by Agilent Technologies	SSELXT2 Human All Exon V6+ COSMIC, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT439	SSELXT2 Human All Exon V6+ COSMIC, 16 by Agilent Technologies
Adapter Kit, barcodes 17 - 24 by Roche	Adapter Kit, barcodes 17 - 24 by Roche sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT62	Adapter Kit, barcodes 17 - 24 by Roche
SSel XT Low Inp 1-96+6-11.9 Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+6-11.9 Mb,96rxnAU by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT326	SSel XT Low Inp 1-96+6-11.9 Mb,96rxnAU by Agilent Technologies
SSEL XT2 Focused Exome Plus, 96 auto by Agilent Technologies	SSEL XT2 Focused Exome Plus, 96 auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT495	SSEL XT2 Focused Exome Plus, 96 auto by Agilent Technologies
OneSeq Constitutional Research Panel, 16 by Agilent Technologies	OneSeq Constitutional Research Panel, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT553	OneSeq Constitutional Research Panel, 16 by Agilent Technologies
ClearSeq Comprehensive Cancer,96, XT2 by Agilent Technologies	ClearSeq Comprehensive Cancer,96, XT2 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT608	ClearSeq Comprehensive Cancer,96, XT2 by Agilent Technologies
GeneJET NGS Cleanup Kit (44 mL) by Thermo Fisher Scientific	GeneJET NGS Cleanup Kit (44 mL) by Thermo Fisher Scientific sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT91	GeneJET NGS Cleanup Kit (44 mL) by Thermo Fisher Scientific
SSel XT Low Inp 1-96+3-5.9 Mb,96rxnAU by Agilent Technologies	SSel XT Low Inp 1-96+3-5.9 Mb,96rxnAU by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT325	SSel XT Low Inp 1-96+3-5.9 Mb,96rxnAU by Agilent Technologies
SureSelectXT Custom 3-5.9Mb, 16, RO by Agilent Technologies	SureSelectXT Custom 3-5.9Mb, 16, RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT252	SureSelectXT Custom 3-5.9Mb, 16, RO by Agilent Technologies
SSELXT2 Human All Exon V6 96 rxn,auto by Agilent Technologies	SSELXT2 Human All Exon V6 96 rxn,auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT432	SSELXT2 Human All Exon V6 96 rxn,auto by Agilent Technologies
SureSelectXT Human Methyl-Seq, 480 by Agilent Technologies	SureSelectXT Human Methyl-Seq, 480 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT224	SureSelectXT Human Methyl-Seq, 480 by Agilent Technologies
SSELXT Human All Exon V6+COSMIC V6, 96 by Agilent Technologies	SSELXT Human All Exon V6+COSMIC V6, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT459	SSELXT Human All Exon V6+COSMIC V6, 96 by Agilent Technologies
SSEL XT2 Focused Exome Plus 2, 96rxn by Agilent Technologies	SSEL XT2 Focused Exome Plus 2, 96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT493	SSEL XT2 Focused Exome Plus 2, 96rxn by Agilent Technologies
SSel XT HS 96 + 0.5-2.9 Mb, 96rxn by Agilent Technologies	SSel XT HS 96 + 0.5-2.9 Mb, 96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT372	SSel XT HS 96 + 0.5-2.9 Mb, 96rxn by Agilent Technologies
SSel XT HS 1-16 + CREv2, 16rxn by Agilent Technologies	SSel XT HS 1-16 + CREv2, 16rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT359	SSel XT HS 1-16 + CREv2, 16rxn by Agilent Technologies
SureSelectXT2 Custom 12-24Mb, 480, RO by Agilent Technologies	SureSelectXT2 Custom 12-24Mb, 480, RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT152	SureSelectXT2 Custom 12-24Mb, 480, RO by Agilent Technologies
SSel XT HS 17-32 + 0.5-2.9 Mb, 16rxn by Agilent Technologies	SSel XT HS 17-32 + 0.5-2.9 Mb, 16rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT362	SSel XT HS 17-32 + 0.5-2.9 Mb, 16rxn by Agilent Technologies
SureSelectXT Custom 1Kb-499kb, 480 by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 480 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT243	SureSelectXT Custom 1Kb-499kb, 480 by Agilent Technologies
ClearSeq AML, HS, ILM, 16 by Agilent Technologies	ClearSeq AML, HS, ILM, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT80	ClearSeq AML, HS, ILM, 16 by Agilent Technologies
ClearSeq Inherited Disease Plus, 96, XT2 by Agilent Technologies	ClearSeq Inherited Disease Plus, 96, XT2 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT614	ClearSeq Inherited Disease Plus, 96, XT2 by Agilent Technologies
SSEL XT Hu. AllExon V5+UTRs, 96, Auto by Agilent Technologies	SSEL XT Hu. AllExon V5+UTRs, 96, Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT476	SSEL XT Hu. AllExon V5+UTRs, 96, Auto by Agilent Technologies
SureSelectXT2 Human All Exon V4+UTRs, 48 by Agilent Technologies	SureSelectXT2 Human All Exon V4+UTRs, 48 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT139	SureSelectXT2 Human All Exon V4+UTRs, 48 by Agilent Technologies
SSel XT HS 1-16 + 12-24 Mb, 16rxn by Agilent Technologies	SSel XT HS 1-16 + 12-24 Mb, 16rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT354	SSel XT HS 1-16 + 12-24 Mb, 16rxn by Agilent Technologies
SureSelectXT2 Custom 3-5.9Mb, 480, RO by Agilent Technologies	SureSelectXT2 Custom 3-5.9Mb, 480, RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT172	SureSelectXT2 Custom 3-5.9Mb, 480, RO by Agilent Technologies
SureSelectXT2 Custom 0.5-2.9Mb, 96, Auto by Agilent Technologies	SureSelectXT2 Custom 0.5-2.9Mb, 96, Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT145	SureSelectXT2 Custom 0.5-2.9Mb, 96, Auto by Agilent Technologies
iDeal ChIP-seq kit for Histones x24 by Diagenode	iDeal ChIP-seq kit for Histones x24 by Diagenode sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT37	iDeal ChIP-seq kit for Histones x24 by Diagenode
SSEL Pre-capture Indexed Adaptor Set ILM by Agilent Technologies	SSEL Pre-capture Indexed Adaptor Set ILM by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT514	SSEL Pre-capture Indexed Adaptor Set ILM by Agilent Technologies
SureSelectXT Index Set ILM, 96 by Agilent Technologies	SureSelectXT Index Set ILM, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT178	SureSelectXT Index Set ILM, 96 by Agilent Technologies
SureSelectQXT Library Prep Kit, ILM, 96 by Agilent Technologies	SureSelectQXT Library Prep Kit, ILM, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT271	SureSelectQXT Library Prep Kit, ILM, 96 by Agilent Technologies
SSXT2 Human All Exon V5+MHC, 16 by Agilent Technologies	SSXT2 Human All Exon V5+MHC, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT406	SSXT2 Human All Exon V5+MHC, 16 by Agilent Technologies
NEBNext ChIP-Seq Library Prep Master Mix Set for Illumina by New England Biolabs	NEBNext ChIP-Seq Library Prep Master Mix Set for Illumina by New England Biolabs sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT14	NEBNext ChIP-Seq Library Prep Master Mix Set for Illumina by New England Biolabs
SureSelectXT Reagent kit, MSQ, 480 by Agilent Technologies	SureSelectXT Reagent kit, MSQ, 480 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT193	SureSelectXT Reagent kit, MSQ, 480 by Agilent Technologies
SureSelectXT2 HumanAllExon V5, 96 by Agilent Technologies	SureSelectXT2 HumanAllExon V5, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT105	SureSelectXT2 HumanAllExon V5, 96 by Agilent Technologies
iDeal ChIP-seq kit for Transcription Factors x24 by Diagenode	iDeal ChIP-seq kit for Transcription Factors x24 by Diagenode sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT39	iDeal ChIP-seq kit for Transcription Factors x24 by Diagenode
SSEL XT2 Focused Exome Plus 2, 96 auto by Agilent Technologies	SSEL XT2 Focused Exome Plus 2, 96 auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT492	SSEL XT2 Focused Exome Plus 2, 96 auto by Agilent Technologies
OneSeq 1Mb CNV Backbone+3-5.9Mb, 16 by Agilent Technologies	OneSeq 1Mb CNV Backbone+3-5.9Mb, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT544	OneSeq 1Mb CNV Backbone+3-5.9Mb, 16 by Agilent Technologies
SureSelectXT Human All Exon V4+UTRs, 96 by Agilent Technologies	SureSelectXT Human All Exon V4+UTRs, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT219	SureSelectXT Human All Exon V4+UTRs, 96 by Agilent Technologies
SureSelectXT Human All Exon V5, 96 by Agilent Technologies	SureSelectXT Human All Exon V5, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT222	SureSelectXT Human All Exon V5, 96 by Agilent Technologies
OneSeq Hi Res Backbone, 3-5.9Mb, 96 Auto by Agilent Technologies	OneSeq Hi Res Backbone, 3-5.9Mb, 96 Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT503	OneSeq Hi Res Backbone, 3-5.9Mb, 96 Auto by Agilent Technologies
SSel XT Low Input 97-192+3-5.9 Mb,96rxn by Agilent Technologies	SSel XT Low Input 97-192+3-5.9 Mb,96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT295	SSel XT Low Input 97-192+3-5.9 Mb,96rxn by Agilent Technologies
SSEL XT2 CRE V2, 16 rxn by Agilent Technologies	SSEL XT2 CRE V2, 16 rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT488	SSEL XT2 CRE V2, 16 rxn by Agilent Technologies
SSELXT Human All Exon V7, 96 Auto by Agilent Technologies	SSELXT Human All Exon V7, 96 Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT415	SSELXT Human All Exon V7, 96 Auto by Agilent Technologies
OneSeq Hi Res Backbone, 1-499Kb, 16 by Agilent Technologies	OneSeq Hi Res Backbone, 1-499Kb, 16 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT558	OneSeq Hi Res Backbone, 1-499Kb, 16 by Agilent Technologies
Auto MagMeDIP 10 rxn by Diagenode	Auto MagMeDIP 10 rxn by Diagenode sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT16	Auto MagMeDIP 10 rxn by Diagenode
ClearSeq Cardiomyopathy, HS, ILM, 96 by Agilent Technologies	ClearSeq Cardiomyopathy, HS, ILM, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT599	ClearSeq Cardiomyopathy, HS, ILM, 96 by Agilent Technologies
HaloPlexHS Prepack Reagents, ILMN, 96rxn by Agilent Technologies	HaloPlexHS Prepack Reagents, ILMN, 96rxn by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT592	HaloPlexHS Prepack Reagents, ILMN, 96rxn by Agilent Technologies
SureSelectXT2 Custom 12-24Mb, 16, RO by Agilent Technologies	SureSelectXT2 Custom 12-24Mb, 16, RO by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT149	SureSelectXT2 Custom 12-24Mb, 16, RO by Agilent Technologies
SureSelectXT Custom 1Kb-499kb, 480, Auto by Agilent Technologies	SureSelectXT Custom 1Kb-499kb, 480, Auto by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT244	SureSelectXT Custom 1Kb-499kb, 480, Auto by Agilent Technologies
Adapter Kit, barcodes 1 - 8 by Roche	Adapter Kit, barcodes 1 - 8 by Roche sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT61	Adapter Kit, barcodes 1 - 8 by Roche
OneSeq 1Mb CNV Backbone+3-5.9Mb, 96 by Agilent Technologies	OneSeq 1Mb CNV Backbone+3-5.9Mb, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT545	OneSeq 1Mb CNV Backbone+3-5.9Mb, 96 by Agilent Technologies
HaloPlexHS 2.6Mb - 5Mb, ILM, 96 by Agilent Technologies	HaloPlexHS 2.6Mb - 5Mb, ILM, 96 by Agilent Technologies sourced from https://www.biocompare.com, accessed May 2020.	FG	KIT588	HaloPlexHS 2.6Mb - 5Mb, ILM, 96 by Agilent Technologies
