value_en	description_en	codesystem	code	description_code
superior dorsal flexor	superior dorsal flexor	UBERON	2000287	superior dorsal flexor
sphenotic	sphenotic	UBERON	2000587	sphenotic
blastula stage	blastula stage	UBERON	0000108	blastula stage
mandibular symphyseal tooth	mandibular symphyseal tooth	UBERON	0018299	mandibular symphyseal tooth
propterygium cartilage	propterygium cartilage	UBERON	2001589	propterygium cartilage
glabella region	glabella region	UBERON	0034766	glabella region
mammillotegmental axonal tract	mammillotegmental axonal tract	UBERON	0006698	mammillotegmental axonal tract
keratinized stratified squamous epithelium	keratinized stratified squamous epithelium	UBERON	0012329	keratinized stratified squamous epithelium
medial lemniscus	medial lemniscus	UBERON	0003002	medial lemniscus
anterior myodome	anterior myodome	UBERON	2001927	anterior myodome
adventitia of seminal vesicle	adventitia of seminal vesicle	UBERON	0006648	adventitia of seminal vesicle
lateral forebrain bundle	lateral forebrain bundle	UBERON	2007012	lateral forebrain bundle
lamina inferior	lamina inferior	UBERON	3000259	lamina inferior
pectoral fin proximal radial bone 4	pectoral fin proximal radial bone 4	UBERON	2002029	pectoral fin proximal radial bone 4
cartilage of main bronchus	cartilage of main bronchus	UBERON	0001102	cartilage of main bronchus
trachea reticular lamina	trachea reticular lamina	UBERON	0003493	trachea reticular lamina
pectoral fin proximal radial bone 1	pectoral fin proximal radial bone 1	UBERON	2002026	pectoral fin proximal radial bone 1
pectoral fin proximal radial bone 2	pectoral fin proximal radial bone 2	UBERON	2002027	pectoral fin proximal radial bone 2
pectoral fin proximal radial bone 3	pectoral fin proximal radial bone 3	UBERON	2002028	pectoral fin proximal radial bone 3
lower lateral secondary incisor tooth	lower lateral secondary incisor tooth	UBERON	0018570	lower lateral secondary incisor tooth
rhombomere 6 lateral wall	rhombomere 6 lateral wall	UBERON	0005583	rhombomere 6 lateral wall
horn of thyroid cartilage	horn of thyroid cartilage	UBERON	0011623	horn of thyroid cartilage
larynx epithelium	larynx epithelium	UBERON	0004816	larynx epithelium
infraorbital series	infraorbital series	UBERON	2001709	infraorbital series
metencephalon	metencephalon	UBERON	0001895	metencephalon
pyloric lymph node	pyloric lymph node	UBERON	0015866	pyloric lymph node
interpedicular line	interpedicular line	UBERON	0015854	interpedicular line
supraneural 8 element	supraneural 8 element	UBERON	4300220	supraneural 8 element
plane of autotomy bisecting intervertebral joint	plane of autotomy bisecting intervertebral joint	UBERON	0035090	plane of autotomy bisecting intervertebral joint
neck of rib	neck of rib	UBERON	0003253	neck of rib
caudal ganglionic eminence	caudal ganglionic eminence	UBERON	0004026	caudal ganglionic eminence
metanephric pyramid	metanephric pyramid	UBERON	0005111	metanephric pyramid
uterine ligament	uterine ligament	UBERON	0036262	uterine ligament
systemic venous system	systemic venous system	UBERON	0004581	systemic venous system
thoracic duct	thoracic duct	UBERON	0001631	thoracic duct
parietal endoderm	parietal endoderm	UBERON	0008800	parietal endoderm
horn of hemipenis	horn of hemipenis	UBERON	0017294	horn of hemipenis
mitral valve	mitral valve	UBERON	0002135	mitral valve
supraspinal nucleus	supraspinal nucleus	UBERON	0002882	supraspinal nucleus
dorsal longitudinal anastomotic vessel	dorsal longitudinal anastomotic vessel	UBERON	2005025	dorsal longitudinal anastomotic vessel
lymph node of upper limb	lymph node of upper limb	UBERON	0016399	lymph node of upper limb
tendon of triceps brachii	tendon of triceps brachii	UBERON	0008192	tendon of triceps brachii
embryonic handplate	embryonic handplate	UBERON	0006875	embryonic handplate
leptomeninx	leptomeninx	UBERON	0000391	leptomeninx
ventrolateral nucleus of solitary tract	ventrolateral nucleus of solitary tract	UBERON	0019312	ventrolateral nucleus of solitary tract
striated muscle tissue of prostate	striated muscle tissue of prostate	UBERON	0004520	striated muscle tissue of prostate
tensor veli palatini	tensor veli palatini	UBERON	0008586	tensor veli palatini
dorsal root ganglion	dorsal root ganglion	UBERON	0000044	dorsal root ganglion
prezygapophysis of thoracic vertebra	prezygapophysis of thoracic vertebra	UBERON	0008460	prezygapophysis of thoracic vertebra
inferior lobe	inferior lobe	UBERON	2000165	inferior lobe
intralobular bile duct	intralobular bile duct	UBERON	0001282	intralobular bile duct
collection of eyelashes	collection of eyelashes	UBERON	0010168	collection of eyelashes
trunk region of vertebral column	trunk region of vertebral column	UBERON	0009568	trunk region of vertebral column
myocardium trabecular layer	myocardium trabecular layer	UBERON	0004124	myocardium trabecular layer
rhombomere 7 roof plate	rhombomere 7 roof plate	UBERON	0005587	rhombomere 7 roof plate
lateral posterior nucleus of thalamus	lateral posterior nucleus of thalamus	UBERON	0002983	lateral posterior nucleus of thalamus
posterior lateral line nerve	posterior lateral line nerve	UBERON	2000175	posterior lateral line nerve
premaxillary-maxillary ligament	premaxillary-maxillary ligament	UBERON	2001827	premaxillary-maxillary ligament
bone tissue of epiphysis	bone tissue of epiphysis	UBERON	0004400	bone tissue of epiphysis
fossa maxillaris	fossa maxillaris	UBERON	3000652	fossa maxillaris
ectochordal	ectochordal	UBERON	3000718	ectochordal
pars postrema of ventral lateral nucleus	pars postrema of ventral lateral nucleus	UBERON	0002617	pars postrema of ventral lateral nucleus
fontanelle	fontanelle	UBERON	0002221	fontanelle
mesenteric fat pad	mesenteric fat pad	UBERON	0015143	mesenteric fat pad
female bulbospongiosus muscle	female bulbospongiosus muscle	UBERON	0014458	female bulbospongiosus muscle
foramen C	foramen C	UBERON	4200223	foramen C
diencephalon dura mater	diencephalon dura mater	UBERON	0003564	diencephalon dura mater
vertebra 5-vertebra 6 joint	vertebra 5-vertebra 6 joint	UBERON	2002054	vertebra 5-vertebra 6 joint
crista hypertrophica ischium	crista hypertrophica ischium	UBERON	3000880	crista hypertrophica ischium
basibranchial 1 cartilage	basibranchial 1 cartilage	UBERON	2001864	basibranchial 1 cartilage
lamina propria of trachea	lamina propria of trachea	UBERON	0000031	lamina propria of trachea
musculo-phrenic artery	musculo-phrenic artery	UBERON	0006632	musculo-phrenic artery
navicular bone of pes	navicular bone of pes	UBERON	0001451	navicular bone of pes
gustatory organ	gustatory organ	UBERON	0003212	gustatory organ
ramule palatinus	ramule palatinus	UBERON	3010665	ramule palatinus
pes bone	pes bone	UBERON	0005899	pes bone
mandibular rhamphotheca	mandibular rhamphotheca	UBERON	0007332	mandibular rhamphotheca
pedal digit 2 phalanx cartilage element	pedal digit 2 phalanx cartilage element	UBERON	0010681	pedal digit 2 phalanx cartilage element
anterior crista primordium	anterior crista primordium	UBERON	2000468	anterior crista primordium
hypoglossal cord	hypoglossal cord	UBERON	0010059	hypoglossal cord
C8 segment of cervical spinal cord	C8 segment of cervical spinal cord	UBERON	0006470	C8 segment of cervical spinal cord
middle lateral line system	middle lateral line system	UBERON	2005114	middle lateral line system
stratum compactum of dermis	stratum compactum of dermis	UBERON	0007377	stratum compactum of dermis
scapular complex	scapular complex	UBERON	4000171	scapular complex
anterior middle temporal sulcus	anterior middle temporal sulcus	UBERON	0027113	anterior middle temporal sulcus
third thoracic dorsal root ganglion	third thoracic dorsal root ganglion	UBERON	0002847	third thoracic dorsal root ganglion
embryo stage	embryo stage	UBERON	0000068	embryo stage
lumbar nerve	lumbar nerve	UBERON	0009624	lumbar nerve
uroneural 1	uroneural 1	UBERON	2002064	uroneural 1
uroneural 2	uroneural 2	UBERON	2002109	uroneural 2
uroneural 3	uroneural 3	UBERON	2002115	uroneural 3
digitopodium bone	digitopodium bone	UBERON	0012357	digitopodium bone
future brain vesicle	future brain vesicle	UBERON	0013150	future brain vesicle
upper lip	upper lip	UBERON	0001834	upper lip
epioccipital posterior process	epioccipital posterior process	UBERON	2001929	epioccipital posterior process
subglottis	subglottis	UBERON	0036068	subglottis
liver	liver	UBERON	0002107	liver
lateral vestibular nucleus	lateral vestibular nucleus	UBERON	0007230	lateral vestibular nucleus
iliac lymph sac	iliac lymph sac	UBERON	0036256	iliac lymph sac
distal tarsal cartilage	distal tarsal cartilage	UBERON	0015100	distal tarsal cartilage
stratum radiatum of rostral CA2	stratum radiatum of rostral CA2	UBERON	0034834	stratum radiatum of rostral CA2
internal cerebral vein	internal cerebral vein	UBERON	0035152	internal cerebral vein
stratum radiatum of rostral CA1	stratum radiatum of rostral CA1	UBERON	0034829	stratum radiatum of rostral CA1
helicotrema	helicotrema	UBERON	0008813	helicotrema
antorbital process	antorbital process	UBERON	3000022	antorbital process
main bronchus smooth muscle	main bronchus smooth muscle	UBERON	0004241	main bronchus smooth muscle
cerebellum intermediate zone	cerebellum intermediate zone	UBERON	0004006	cerebellum intermediate zone
acinus of salivary gland	acinus of salivary gland	UBERON	0011850	acinus of salivary gland
calcar	calcar	UBERON	0010869	calcar
stratum radiatum of rostral CA3	stratum radiatum of rostral CA3	UBERON	0034839	stratum radiatum of rostral CA3
dorsolateral placode	dorsolateral placode	UBERON	0003067	dorsolateral placode
embryonic/larval cuticle	embryonic/larval cuticle	UBERON	6004983	embryonic/larval cuticle
proximal convoluted tubule brush border	proximal convoluted tubule brush border	UBERON	0012428	proximal convoluted tubule brush border
late embryonic stage	late embryonic stage	UBERON	0007220	late embryonic stage
dorsolateral fold	dorsolateral fold	UBERON	3001005	dorsolateral fold
lateral ethmoid-ectopterygoid ligament	lateral ethmoid-ectopterygoid ligament	UBERON	2001685	lateral ethmoid-ectopterygoid ligament
future lower lip	future lower lip	UBERON	0011596	future lower lip
naris epithelium	naris epithelium	UBERON	0035036	naris epithelium
tibiofibula	tibiofibula	UBERON	0006714	tibiofibula
pedal digit metatarsal pre-cartilage condensation	pedal digit metatarsal pre-cartilage condensation	UBERON	0010687	pedal digit metatarsal pre-cartilage condensation
ventral transverse	ventral transverse	UBERON	2000608	ventral transverse
ophthalmic plexus	ophthalmic plexus	UBERON	0011194	ophthalmic plexus
pigmented layer of retina	pigmented layer of retina	UBERON	0001782	pigmented layer of retina
dilator operculi	dilator operculi	UBERON	2000498	dilator operculi
femur	femur	UBERON	0000981	femur
tongue taste bud	tongue taste bud	UBERON	0014451	tongue taste bud
fourth ventricle aperture	fourth ventricle aperture	UBERON	0004668	fourth ventricle aperture
distal straight tubule postmacula segment	distal straight tubule postmacula segment	UBERON	0006854	distal straight tubule postmacula segment
celiac lymph node	celiac lymph node	UBERON	0002508	celiac lymph node
spiral prominence of cochlear duct	spiral prominence of cochlear duct	UBERON	0028194	spiral prominence of cochlear duct
prepollex skeleton	prepollex skeleton	UBERON	0012135	prepollex skeleton
upper pharyngeal 5 tooth plate	upper pharyngeal 5 tooth plate	UBERON	2001656	upper pharyngeal 5 tooth plate
suprascapular fossa	suprascapular fossa	UBERON	4200020	suprascapular fossa
zona arcuata of basilar membrane of cochlea	zona arcuata of basilar membrane of cochlea	UBERON	0002820	zona arcuata of basilar membrane of cochlea
eggshell	eggshell	UBERON	0005079	eggshell
mucosa of right hepatic duct	mucosa of right hepatic duct	UBERON	0005002	mucosa of right hepatic duct
pelvic fin bud	pelvic fin bud	UBERON	4300173	pelvic fin bud
systemic artery	systemic artery	UBERON	0004573	systemic artery
placental membrane	placental membrane	UBERON	0009002	placental membrane
rostral blood island	rostral blood island	UBERON	2005029	rostral blood island
distal carpal bone 4 cartilage	distal carpal bone 4 cartilage	UBERON	0015094	distal carpal bone 4 cartilage
tarsometatarsus	tarsometatarsus	UBERON	0008195	tarsometatarsus
molar dental papilla	molar dental papilla	UBERON	0015844	molar dental papilla
immature otolith	immature otolith	UBERON	2000139	immature otolith
nasolabial region	nasolabial region	UBERON	0004101	nasolabial region
endocardium of right auricle	endocardium of right auricle	UBERON	0011007	endocardium of right auricle
metanephric glomerular epithelium	metanephric glomerular epithelium	UBERON	0005135	metanephric glomerular epithelium
mesonephric S-shaped body	mesonephric S-shaped body	UBERON	0005332	mesonephric S-shaped body
mesothoracic segment	mesothoracic segment	UBERON	6000018	mesothoracic segment
inter-ambulacral area	inter-ambulacral area	UBERON	0008263	inter-ambulacral area
Ongur, Price, and Ferry (2003) area Iai	Ongur, Price, and Ferry (2003) area Iai	UBERON	0028435	Ongur, Price, and Ferry (2003) area Iai
median arcuate ligament	median arcuate ligament	UBERON	0015215	median arcuate ligament
zona pellucida	zona pellucida	UBERON	0000086	zona pellucida
Ongur, Price, and Ferry (2003) area Ial	Ongur, Price, and Ferry (2003) area Ial	UBERON	0028434	Ongur, Price, and Ferry (2003) area Ial
Ongur, Price, and Ferry (2003) area Iam	Ongur, Price, and Ferry (2003) area Iam	UBERON	0028433	Ongur, Price, and Ferry (2003) area Iam
distal epiphysis of distal phalanx of manual digit	distal epiphysis of distal phalanx of manual digit	UBERON	0014886	distal epiphysis of distal phalanx of manual digit
adventitia of epididymis	adventitia of epididymis	UBERON	0006645	adventitia of epididymis
prepollical protuberances	prepollical protuberances	UBERON	3010193	prepollical protuberances
distal epiphysis	distal epiphysis	UBERON	0004379	distal epiphysis
subdivision of skeleton	subdivision of skeleton	UBERON	0010912	subdivision of skeleton
hematopoietic system	hematopoietic system	UBERON	0002390	hematopoietic system
sacculoagenar foramen	sacculoagenar foramen	UBERON	2005416	sacculoagenar foramen
vasculature of liver	vasculature of liver	UBERON	0006877	vasculature of liver
proximal carpal bone pre-cartilage condensation	proximal carpal bone pre-cartilage condensation	UBERON	0015080	proximal carpal bone pre-cartilage condensation
appendix testis	appendix testis	UBERON	0006651	appendix testis
suspensory ligament of duodenum	suspensory ligament of duodenum	UBERON	0000642	suspensory ligament of duodenum
hair canal	hair canal	UBERON	0035610	hair canal
M. ileo-femoralis	M. ileo-femoralis	UBERON	3010074	M. ileo-femoralis
epiphysis of radius	epiphysis of radius	UBERON	0004385	epiphysis of radius
male genital swelling	male genital swelling	UBERON	0011756	male genital swelling
foregut epithelium	foregut epithelium	UBERON	0015833	foregut epithelium
renal cortex interstitium	renal cortex interstitium	UBERON	0005270	renal cortex interstitium
inferior olive medial accessory nucleus	inferior olive medial accessory nucleus	UBERON	0013609	inferior olive medial accessory nucleus
occipitalis	occipitalis	UBERON	0010947	occipitalis
surface of bone	surface of bone	UBERON	4200230	surface of bone
left limbic lobe	left limbic lobe	UBERON	0002804	left limbic lobe
zone of organ	zone of organ	UBERON	0034944	zone of organ
neural groove	neural groove	UBERON	0005061	neural groove
continuous capillary	continuous capillary	UBERON	2005259	continuous capillary
pila metoptica	pila metoptica	UBERON	3000432	pila metoptica
hindbrain venous system	hindbrain venous system	UBERON	0005720	hindbrain venous system
ventral pancreas	ventral pancreas	UBERON	0009709	ventral pancreas
carpal skeleton	carpal skeleton	UBERON	0009880	carpal skeleton
inferior horn of the lateral ventricle	inferior horn of the lateral ventricle	UBERON	0006091	inferior horn of the lateral ventricle
epicanthal fold	epicanthal fold	UBERON	0013766	epicanthal fold
mucosa of vocal fold	mucosa of vocal fold	UBERON	0005047	mucosa of vocal fold
paracommissural periventricular pretectal nucleus	paracommissural periventricular pretectal nucleus	UBERON	0035577	paracommissural periventricular pretectal nucleus
innominate bone	innominate bone	UBERON	0001272	innominate bone
mesonephric nephron tubule	mesonephric nephron tubule	UBERON	0005329	mesonephric nephron tubule
chorda tendineae	chorda tendineae	UBERON	0005994	chorda tendineae
palatopharyngeus muscle	palatopharyngeus muscle	UBERON	0010234	palatopharyngeus muscle
cotyledonary placenta	cotyledonary placenta	UBERON	0036152	cotyledonary placenta
medial palpebral ligament	medial palpebral ligament	UBERON	0004724	medial palpebral ligament
epithelium of small intestine	epithelium of small intestine	UBERON	0001902	epithelium of small intestine
facial lobe	facial lobe	UBERON	2000512	facial lobe
paired fin skeleton	paired fin skeleton	UBERON	0010713	paired fin skeleton
atrioventricular canal endocardium	atrioventricular canal endocardium	UBERON	0003930	atrioventricular canal endocardium
pedal digit phalanx endochondral element	pedal digit phalanx endochondral element	UBERON	0015030	pedal digit phalanx endochondral element
pars flaccida of tympanic membrane	pars flaccida of tympanic membrane	UBERON	0018152	pars flaccida of tympanic membrane
choroidal guanine tapetum	choroidal guanine tapetum	UBERON	0010246	choroidal guanine tapetum
stylus of pars media plectri	stylus of pars media plectri	UBERON	3000580	stylus of pars media plectri
lateral semicircular canal primordium	lateral semicircular canal primordium	UBERON	2000232	lateral semicircular canal primordium
skin appendage follicle	skin appendage follicle	UBERON	0036150	skin appendage follicle
manual digit skin	manual digit skin	UBERON	0003533	manual digit skin
interhyoideus	interhyoideus	UBERON	0010930	interhyoideus
distal metaphysis	distal metaphysis	UBERON	0004377	distal metaphysis
interlobular stroma of liver	interlobular stroma of liver	UBERON	0016480	interlobular stroma of liver
mesonephric sinus	mesonephric sinus	UBERON	0006196	mesonephric sinus
trabecular network of bone	trabecular network of bone	UBERON	0008867	trabecular network of bone
carpal bone	carpal bone	UBERON	0001435	carpal bone
tegmen tympani	tegmen tympani	UBERON	0006837	tegmen tympani
exoccipital pre-cartilage condensation	exoccipital pre-cartilage condensation	UBERON	0006228	exoccipital pre-cartilage condensation
mesenchyme of lower jaw	mesenchyme of lower jaw	UBERON	0003324	mesenchyme of lower jaw
intermediate nucleus of lateral lemniscus	intermediate nucleus of lateral lemniscus	UBERON	0007710	intermediate nucleus of lateral lemniscus
early midbrain vesicle	early midbrain vesicle	UBERON	0013148	early midbrain vesicle
photophore	photophore	UBERON	4300194	photophore
epidural space	epidural space	UBERON	0003691	epidural space
hypohyal bone	hypohyal bone	UBERON	0004751	hypohyal bone
epibranchial 3 cartilage	epibranchial 3 cartilage	UBERON	2001529	epibranchial 3 cartilage
longitudinal arch of pes	longitudinal arch of pes	UBERON	0035133	longitudinal arch of pes
cochlear modiolus	cochlear modiolus	UBERON	0006723	cochlear modiolus
lumbar spinal cord dorsal horn	lumbar spinal cord dorsal horn	UBERON	0014638	lumbar spinal cord dorsal horn
nephridium	nephridium	UBERON	0006972	nephridium
manual digit 2 mesenchyme	manual digit 2 mesenchyme	UBERON	0005692	manual digit 2 mesenchyme
gray matter of diencephalon	gray matter of diencephalon	UBERON	0019269	gray matter of diencephalon
buccal vestibule	buccal vestibule	UBERON	0034767	buccal vestibule
immature posterior macula	immature posterior macula	UBERON	2001097	immature posterior macula
appendage	appendage	UBERON	0000026	appendage
pterotic fossa	pterotic fossa	UBERON	2005266	pterotic fossa
flexural organ	flexural organ	UBERON	0011577	flexural organ
superior longitudinal fasciculus	superior longitudinal fasciculus	UBERON	0022246	superior longitudinal fasciculus
subtalar joint	subtalar joint	UBERON	0003698	subtalar joint
deep external pudendal artery	deep external pudendal artery	UBERON	0007316	deep external pudendal artery
cingulum of brain	cingulum of brain	UBERON	0003961	cingulum of brain
epithelium of superior semicircular canal	epithelium of superior semicircular canal	UBERON	0003238	epithelium of superior semicircular canal
procoelous	procoelous	UBERON	3000711	procoelous
pila preoptica	pila preoptica	UBERON	3010565	pila preoptica
snout protuberances	snout protuberances	UBERON	3010080	snout protuberances
m. opercularis	m. opercularis	UBERON	3010691	m. opercularis
lens vesicle cavity	lens vesicle cavity	UBERON	0005688	lens vesicle cavity
metatarsophalangeal joint of pedal digit 5	metatarsophalangeal joint of pedal digit 5	UBERON	0007762	metatarsophalangeal joint of pedal digit 5
metatarsophalangeal joint of pedal digit 4	metatarsophalangeal joint of pedal digit 4	UBERON	0007759	metatarsophalangeal joint of pedal digit 4
metatarsophalangeal joint of pedal digit 3	metatarsophalangeal joint of pedal digit 3	UBERON	0007756	metatarsophalangeal joint of pedal digit 3
metatarsophalangeal joint of pedal digit 2	metatarsophalangeal joint of pedal digit 2	UBERON	0007753	metatarsophalangeal joint of pedal digit 2
metatarsophalangeal joint of pedal digit 1	metatarsophalangeal joint of pedal digit 1	UBERON	0007750	metatarsophalangeal joint of pedal digit 1
inner medulla vasa recta ascending limb	inner medulla vasa recta ascending limb	UBERON	0009092	inner medulla vasa recta ascending limb
placenta junctional zone	placenta junctional zone	UBERON	0003972	placenta junctional zone
hair follicle matrix region	hair follicle matrix region	UBERON	0006004	hair follicle matrix region
dilatator fossa	dilatator fossa	UBERON	2002039	dilatator fossa
inferior mesenteric ganglion	inferior mesenteric ganglion	UBERON	0005453	inferior mesenteric ganglion
chamber of eyeball	chamber of eyeball	UBERON	0006311	chamber of eyeball
pancreatic fat pad	pancreatic fat pad	UBERON	0015454	pancreatic fat pad
entire pharyngeal arch associated mesenchyme	entire pharyngeal arch associated mesenchyme	UBERON	0010046	entire pharyngeal arch associated mesenchyme
induseum griseum	induseum griseum	UBERON	0015793	induseum griseum
perirhinal cortex of Burwell et al 1995	perirhinal cortex of Burwell et al 1995	UBERON	0023936	perirhinal cortex of Burwell et al 1995
naris	naris	UBERON	0000003	naris
excreta	excreta	UBERON	0000174	excreta
ventral tegmental nucleus	ventral tegmental nucleus	UBERON	0002438	ventral tegmental nucleus
round ligament of uterus	round ligament of uterus	UBERON	0006589	round ligament of uterus
pseudobranchial artery	pseudobranchial artery	UBERON	2005011	pseudobranchial artery
arm bone	arm bone	UBERON	0003460	arm bone
uncinate process of pancreas	uncinate process of pancreas	UBERON	0010373	uncinate process of pancreas
synovial joint of pelvic girdle	synovial joint of pelvic girdle	UBERON	0011107	synovial joint of pelvic girdle
medial-intermediate intercuneiform joint	medial-intermediate intercuneiform joint	UBERON	0012134	medial-intermediate intercuneiform joint
eyelid submuscular connective tissue	eyelid submuscular connective tissue	UBERON	0013120	eyelid submuscular connective tissue
antennal gland	antennal gland	UBERON	0009963	antennal gland
dermis	dermis	UBERON	0002067	dermis
fasciculus aberans	fasciculus aberans	UBERON	0013614	fasciculus aberans
ventral patch of Leydig's organ	ventral patch of Leydig's organ	UBERON	0010015	ventral patch of Leydig's organ
protoneuromast	protoneuromast	UBERON	2005227	protoneuromast
manual digit 5 digitopodial skeleton	manual digit 5 digitopodial skeleton	UBERON	5103625	manual digit 5 digitopodial skeleton
left dorsal aorta	left dorsal aorta	UBERON	0005613	left dorsal aorta
epicranium	epicranium	UBERON	0013417	epicranium
pectoral complex	pectoral complex	UBERON	0010708	pectoral complex
rib cartilage element	rib cartilage element	UBERON	0006288	rib cartilage element
morphological boundary	morphological boundary	UBERON	0022294	morphological boundary
anterior horn of lateral ventricle	anterior horn of lateral ventricle	UBERON	0002651	anterior horn of lateral ventricle
fibrous joint	fibrous joint	UBERON	0002209	fibrous joint
manual digit blood vessel	manual digit blood vessel	UBERON	0003522	manual digit blood vessel
ovarian bursa	ovarian bursa	UBERON	0012333	ovarian bursa
spinal cord lateral column	spinal cord lateral column	UBERON	0005374	spinal cord lateral column
pelvic girdle region	pelvic girdle region	UBERON	0001271	pelvic girdle region
olfactory placode	olfactory placode	UBERON	0003050	olfactory placode
levator nasolabialis muscle	levator nasolabialis muscle	UBERON	0011464	levator nasolabialis muscle
cutaneus artery	cutaneus artery	UBERON	3010498	cutaneus artery
femoral nerve	femoral nerve	UBERON	0001267	femoral nerve
superior rectus extraocular muscle	superior rectus extraocular muscle	UBERON	0006323	superior rectus extraocular muscle
hindbrain-spinal cord boundary	hindbrain-spinal cord boundary	UBERON	0005076	hindbrain-spinal cord boundary
upper lateral incisor tooth	upper lateral incisor tooth	UBERON	0018604	upper lateral incisor tooth
vessel	vessel	UBERON	0000055	vessel
musculus levator bulbi	musculus levator bulbi	UBERON	3010125	musculus levator bulbi
foramen perilymphaticum accessorium	foramen perilymphaticum accessorium	UBERON	3000193	foramen perilymphaticum accessorium
vomeronasal organ	vomeronasal organ	UBERON	0002255	vomeronasal organ
perforant path	perforant path	UBERON	0034931	perforant path
rib 11	rib 11	UBERON	0004610	rib 11
rib 10	rib 10	UBERON	0004609	rib 10
thymic lymph node	thymic lymph node	UBERON	0016391	thymic lymph node
rib 12	rib 12	UBERON	0004611	rib 12
duct of lesser vestibular gland	duct of lesser vestibular gland	UBERON	0011830	duct of lesser vestibular gland
serratus dorsalis muscle	serratus dorsalis muscle	UBERON	0011217	serratus dorsalis muscle
feather bud	feather bud	UBERON	0011802	feather bud
epiphyseal plate of radius	epiphyseal plate of radius	UBERON	0016425	epiphyseal plate of radius
internal levator	internal levator	UBERON	2000221	internal levator
white matter of limbic lobe	white matter of limbic lobe	UBERON	0016536	white matter of limbic lobe
sixth thoracic spinal cord segment	sixth thoracic spinal cord segment	UBERON	0006454	sixth thoracic spinal cord segment
pharyngeal arch mesenchyme from head mesenchyme	pharyngeal arch mesenchyme from head mesenchyme	UBERON	0010360	pharyngeal arch mesenchyme from head mesenchyme
superior colliculus stratum zonale	superior colliculus stratum zonale	UBERON	0022314	superior colliculus stratum zonale
parvicellular part of ventral anterior nucleus	parvicellular part of ventral anterior nucleus	UBERON	0002937	parvicellular part of ventral anterior nucleus
skin of body	skin of body	UBERON	0002097	skin of body
sacral spinal cord	sacral spinal cord	UBERON	0005843	sacral spinal cord
gastrico-linealis	gastrico-linealis	UBERON	3010500	gastrico-linealis
frontal cortex	frontal cortex	UBERON	0001870	frontal cortex
periallocortex	periallocortex	UBERON	0014736	periallocortex
lymph node follicle	lymph node follicle	UBERON	0010748	lymph node follicle
cingulum of tooth	cingulum of tooth	UBERON	0017295	cingulum of tooth
sulcus	sulcus	UBERON	0000093	sulcus
inferior orbital fissure	inferior orbital fissure	UBERON	0014870	inferior orbital fissure
articular capsule of glenohumeral joint	articular capsule of glenohumeral joint	UBERON	0011960	articular capsule of glenohumeral joint
anal fin radial bone	anal fin radial bone	UBERON	2001671	anal fin radial bone
distal tarsal bone pre-cartilage condensation	distal tarsal bone pre-cartilage condensation	UBERON	0015101	distal tarsal bone pre-cartilage condensation
sternothyroid muscle	sternothyroid muscle	UBERON	0001109	sternothyroid muscle
ventromedial nucleus of hypothalamus	ventromedial nucleus of hypothalamus	UBERON	0001935	ventromedial nucleus of hypothalamus
dentate gyrus subgranular zone	dentate gyrus subgranular zone	UBERON	0009952	dentate gyrus subgranular zone
pterygoideus glandulae muscle	pterygoideus glandulae muscle	UBERON	0013115	pterygoideus glandulae muscle
nucleus of dorsal thalamus	nucleus of dorsal thalamus	UBERON	0015233	nucleus of dorsal thalamus
supravaginal part of cervix	supravaginal part of cervix	UBERON	0035962	supravaginal part of cervix
infundibular organ	infundibular organ	UBERON	0011358	infundibular organ
nucleus incertus	nucleus incertus	UBERON	0035973	nucleus incertus
liver parenchyma	liver parenchyma	UBERON	0001280	liver parenchyma
pectoral fin proximal radial element 4	pectoral fin proximal radial element 4	UBERON	2102029	pectoral fin proximal radial element 4
metatarsus region	metatarsus region	UBERON	0000983	metatarsus region
central sulcus	central sulcus	UBERON	0002916	central sulcus
pectoral fin proximal radial element 3	pectoral fin proximal radial element 3	UBERON	2102028	pectoral fin proximal radial element 3
pectoral fin proximal radial element 2	pectoral fin proximal radial element 2	UBERON	2102027	pectoral fin proximal radial element 2
pectoral fin proximal radial element 1	pectoral fin proximal radial element 1	UBERON	2102026	pectoral fin proximal radial element 1
egg capsule	egg capsule	UBERON	3010636	egg capsule
pedal digit 4 epithelium	pedal digit 4 epithelium	UBERON	0005651	pedal digit 4 epithelium
prothoracic leg	prothoracic leg	UBERON	6004663	prothoracic leg
autopodial skeleton	autopodial skeleton	UBERON	0006717	autopodial skeleton
pyloric gastric gland	pyloric gastric gland	UBERON	0008861	pyloric gastric gland
middle lateral line ganglion	middle lateral line ganglion	UBERON	2001483	middle lateral line ganglion
ventral pancreatic duct	ventral pancreatic duct	UBERON	0001064	ventral pancreatic duct
roof plate	roof plate	UBERON	0003054	roof plate
alveolar ridge	alveolar ridge	UBERON	0004103	alveolar ridge
anterior auricular lymph node	anterior auricular lymph node	UBERON	0016394	anterior auricular lymph node
dorsal thoracic disc	dorsal thoracic disc	UBERON	6001776	dorsal thoracic disc
male accessory sex gland	male accessory sex gland	UBERON	0010147	male accessory sex gland
supracleithrum	supracleithrum	UBERON	2000594	supracleithrum
frontal suture	frontal suture	UBERON	0002490	frontal suture
heart vasculature	heart vasculature	UBERON	0018674	heart vasculature
metacercaria	metacercaria	UBERON	0018385	metacercaria
afferent lamellar arteriole	afferent lamellar arteriole	UBERON	2005015	afferent lamellar arteriole
