value_en	description_en	codesystem	code	description_code
cerebral subcortex	cerebral subcortex	UBERON	http://purl.obolibrary.org/obo/UBERON_0000454	cerebral subcortex
secretion of exocrine gland	secretion of exocrine gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0000456	secretion of exocrine gland
cavernous artery	cavernous artery	UBERON	http://purl.obolibrary.org/obo/UBERON_0000457	cavernous artery
endocervix	endocervix	UBERON	http://purl.obolibrary.org/obo/UBERON_0000458	endocervix
uterine wall	uterine wall	UBERON	http://purl.obolibrary.org/obo/UBERON_0000459	uterine wall
major vestibular gland	major vestibular gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0000460	major vestibular gland
minor vestibular gland	minor vestibular gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0000461	minor vestibular gland
organism substance	organism substance	UBERON	http://purl.obolibrary.org/obo/UBERON_0000463	organism substance
anatomical space	anatomical space	UBERON	http://purl.obolibrary.org/obo/UBERON_0000464	anatomical space
material anatomical entity	material anatomical entity	UBERON	http://purl.obolibrary.org/obo/UBERON_0000465	material anatomical entity
immaterial anatomical entity	immaterial anatomical entity	UBERON	http://purl.obolibrary.org/obo/UBERON_0000466	immaterial anatomical entity
anatomical system	anatomical system	UBERON	http://purl.obolibrary.org/obo/UBERON_0000467	anatomical system
multicellular organism	multicellular organism	UBERON	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism
compound organ component	compound organ component	UBERON	http://purl.obolibrary.org/obo/UBERON_0000471	compound organ component
simple organ	simple organ	UBERON	http://purl.obolibrary.org/obo/UBERON_0000472	simple organ
testis	testis	UBERON	http://purl.obolibrary.org/obo/UBERON_0000473	testis
female reproductive system	female reproductive system	UBERON	http://purl.obolibrary.org/obo/UBERON_0000474	female reproductive system
organism subdivision	organism subdivision	UBERON	http://purl.obolibrary.org/obo/UBERON_0000475	organism subdivision
acellular anatomical structure	acellular anatomical structure	UBERON	http://purl.obolibrary.org/obo/UBERON_0000476	acellular anatomical structure
anatomical cluster	anatomical cluster	UBERON	http://purl.obolibrary.org/obo/UBERON_0000477	anatomical cluster
extraembryonic structure	extraembryonic structure	UBERON	http://purl.obolibrary.org/obo/UBERON_0000478	extraembryonic structure
tissue	tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0000479	tissue
anatomical group	anatomical group	UBERON	http://purl.obolibrary.org/obo/UBERON_0000480	anatomical group
multi-tissue structure	multi-tissue structure	UBERON	http://purl.obolibrary.org/obo/UBERON_0000481	multi-tissue structure
basal lamina of epithelium	basal lamina of epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0000482	basal lamina of epithelium
epithelium	epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0000483	epithelium
simple cuboidal epithelium	simple cuboidal epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0000484	simple cuboidal epithelium
simple columnar epithelium	simple columnar epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0000485	simple columnar epithelium
multilaminar epithelium	multilaminar epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0000486	multilaminar epithelium
simple squamous epithelium	simple squamous epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0000487	simple squamous epithelium
atypical epithelium	atypical epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0000488	atypical epithelium
cavitated compound organ	cavitated compound organ	UBERON	http://purl.obolibrary.org/obo/UBERON_0000489	cavitated compound organ
unilaminar epithelium	unilaminar epithelium	UBERON	http://purl.obolibrary.org/obo/UBERON_0000490	unilaminar epithelium
solid compound organ	solid compound organ	UBERON	http://purl.obolibrary.org/obo/UBERON_0000491	solid compound organ
ileocecal valve	ileocecal valve	UBERON	http://purl.obolibrary.org/obo/UBERON_0000569	ileocecal valve
suspensory ligament of duodenum	suspensory ligament of duodenum	UBERON	http://purl.obolibrary.org/obo/UBERON_0000642	suspensory ligament of duodenum
splenius capitis	splenius capitis	UBERON	http://purl.obolibrary.org/obo/UBERON_0000711	splenius capitis
hippocampal commissure	hippocampal commissure	UBERON	http://purl.obolibrary.org/obo/UBERON_0000908	hippocampal commissure
chyme	chyme	UBERON	http://purl.obolibrary.org/obo/UBERON_0000910	chyme
chyle	chyle	UBERON	http://purl.obolibrary.org/obo/UBERON_0000911	chyle
mucus	mucus	UBERON	http://purl.obolibrary.org/obo/UBERON_0000912	mucus
interstitial fluid	interstitial fluid	UBERON	http://purl.obolibrary.org/obo/UBERON_0000913	interstitial fluid
organismal segment	organismal segment	UBERON	http://purl.obolibrary.org/obo/UBERON_0000914	organismal segment
thoracic segment of trunk	thoracic segment of trunk	UBERON	http://purl.obolibrary.org/obo/UBERON_0000915	thoracic segment of trunk
abdomen	abdomen	UBERON	http://purl.obolibrary.org/obo/UBERON_0000916	abdomen
egg chorion	egg chorion	UBERON	http://purl.obolibrary.org/obo/UBERON_0000920	egg chorion
embryo	embryo	UBERON	http://purl.obolibrary.org/obo/UBERON_0000922	embryo
germ layer	germ layer	UBERON	http://purl.obolibrary.org/obo/UBERON_0000923	germ layer
ectoderm	ectoderm	UBERON	http://purl.obolibrary.org/obo/UBERON_0000924	ectoderm
endoderm	endoderm	UBERON	http://purl.obolibrary.org/obo/UBERON_0000925	endoderm
mesoderm	mesoderm	UBERON	http://purl.obolibrary.org/obo/UBERON_0000926	mesoderm
mesectoderm	mesectoderm	UBERON	http://purl.obolibrary.org/obo/UBERON_0000927	mesectoderm
pharyngeal branch of vagus nerve	pharyngeal branch of vagus nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0000929	pharyngeal branch of vagus nerve
stomodeum	stomodeum	UBERON	http://purl.obolibrary.org/obo/UBERON_0000930	stomodeum
proctodeum	proctodeum	UBERON	http://purl.obolibrary.org/obo/UBERON_0000931	proctodeum
pharyngeal muscle	pharyngeal muscle	UBERON	http://purl.obolibrary.org/obo/UBERON_0000933	pharyngeal muscle
ventral nerve cord	ventral nerve cord	UBERON	http://purl.obolibrary.org/obo/UBERON_0000934	ventral nerve cord
anterior commissure	anterior commissure	UBERON	http://purl.obolibrary.org/obo/UBERON_0000935	anterior commissure
posterior commissure	posterior commissure	UBERON	http://purl.obolibrary.org/obo/UBERON_0000936	posterior commissure
imaginal disc	imaginal disc	UBERON	http://purl.obolibrary.org/obo/UBERON_0000939	imaginal disc
cranial nerve II	cranial nerve II	UBERON	http://purl.obolibrary.org/obo/UBERON_0000941	cranial nerve II
frontal nerve (branch of ophthalmic)	frontal nerve (branch of ophthalmic)	UBERON	http://purl.obolibrary.org/obo/UBERON_0000942	frontal nerve (branch of ophthalmic)
stomach	stomach	UBERON	http://purl.obolibrary.org/obo/UBERON_0000945	stomach
cardial valve	cardial valve	UBERON	http://purl.obolibrary.org/obo/UBERON_0000946	cardial valve
aorta	aorta	UBERON	http://purl.obolibrary.org/obo/UBERON_0000947	aorta
heart	heart	UBERON	http://purl.obolibrary.org/obo/UBERON_0000948	heart
endocrine system	endocrine system	UBERON	http://purl.obolibrary.org/obo/UBERON_0000949	endocrine system
gracilis	gracilis	UBERON	http://purl.obolibrary.org/obo/UBERON_0000950	gracilis
rotator muscle of the vertebral column	rotator muscle of the vertebral column	UBERON	http://purl.obolibrary.org/obo/UBERON_0000951	rotator muscle of the vertebral column
brain	brain	UBERON	http://purl.obolibrary.org/obo/UBERON_0000955	brain
cerebral cortex	cerebral cortex	UBERON	http://purl.obolibrary.org/obo/UBERON_0000956	cerebral cortex
lamina	lamina	UBERON	http://purl.obolibrary.org/obo/UBERON_0000957	lamina
medulla of organ	medulla of organ	UBERON	http://purl.obolibrary.org/obo/UBERON_0000958	medulla of organ
optic chiasma	optic chiasma	UBERON	http://purl.obolibrary.org/obo/UBERON_0000959	optic chiasma
thoracic ganglion	thoracic ganglion	UBERON	http://purl.obolibrary.org/obo/UBERON_0000961	thoracic ganglion
nerve of cervical vertebra	nerve of cervical vertebra	UBERON	http://purl.obolibrary.org/obo/UBERON_0000962	nerve of cervical vertebra
head sensillum	head sensillum	UBERON	http://purl.obolibrary.org/obo/UBERON_0000963	head sensillum
cornea	cornea	UBERON	http://purl.obolibrary.org/obo/UBERON_0000964	cornea
lens of camera-type eye	lens of camera-type eye	UBERON	http://purl.obolibrary.org/obo/UBERON_0000965	lens of camera-type eye
retina	retina	UBERON	http://purl.obolibrary.org/obo/UBERON_0000966	retina
eye	eye	UBERON	http://purl.obolibrary.org/obo/UBERON_0000970	eye
ommatidium	ommatidium	UBERON	http://purl.obolibrary.org/obo/UBERON_0000971	ommatidium
antenna	antenna	UBERON	http://purl.obolibrary.org/obo/UBERON_0000972	antenna
neck	neck	UBERON	http://purl.obolibrary.org/obo/UBERON_0000974	neck
sternum	sternum	UBERON	http://purl.obolibrary.org/obo/UBERON_0000975	sternum
humerus	humerus	UBERON	http://purl.obolibrary.org/obo/UBERON_0000976	humerus
pleura	pleura	UBERON	http://purl.obolibrary.org/obo/UBERON_0000977	pleura
leg	leg	UBERON	http://purl.obolibrary.org/obo/UBERON_0000978	leg
tibia	tibia	UBERON	http://purl.obolibrary.org/obo/UBERON_0000979	tibia
trochanter	trochanter	UBERON	http://purl.obolibrary.org/obo/UBERON_0000980	trochanter
femur	femur	UBERON	http://purl.obolibrary.org/obo/UBERON_0000981	femur
skeletal joint	skeletal joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0000982	skeletal joint
metatarsus region	metatarsus region	UBERON	http://purl.obolibrary.org/obo/UBERON_0000983	metatarsus region
imaginal disc-derived wing	imaginal disc-derived wing	UBERON	http://purl.obolibrary.org/obo/UBERON_0000984	imaginal disc-derived wing
axillary vein	axillary vein	UBERON	http://purl.obolibrary.org/obo/UBERON_0000985	axillary vein
haltere	haltere	UBERON	http://purl.obolibrary.org/obo/UBERON_0000987	haltere
pons	pons	UBERON	http://purl.obolibrary.org/obo/UBERON_0000988	pons
penis	penis	UBERON	http://purl.obolibrary.org/obo/UBERON_0000989	penis
reproductive system	reproductive system	UBERON	http://purl.obolibrary.org/obo/UBERON_0000990	reproductive system
gonad	gonad	UBERON	http://purl.obolibrary.org/obo/UBERON_0000991	gonad
ovary	ovary	UBERON	http://purl.obolibrary.org/obo/UBERON_0000992	ovary
oviduct	oviduct	UBERON	http://purl.obolibrary.org/obo/UBERON_0000993	oviduct
spermathecum	spermathecum	UBERON	http://purl.obolibrary.org/obo/UBERON_0000994	spermathecum
uterus	uterus	UBERON	http://purl.obolibrary.org/obo/UBERON_0000995	uterus
vagina	vagina	UBERON	http://purl.obolibrary.org/obo/UBERON_0000996	vagina
mammalian vulva	mammalian vulva	UBERON	http://purl.obolibrary.org/obo/UBERON_0000997	mammalian vulva
seminal vesicle	seminal vesicle	UBERON	http://purl.obolibrary.org/obo/UBERON_0000998	seminal vesicle
ejaculatory duct	ejaculatory duct	UBERON	http://purl.obolibrary.org/obo/UBERON_0000999	ejaculatory duct
vas deferens	vas deferens	UBERON	http://purl.obolibrary.org/obo/UBERON_0001000	vas deferens
chitin-based cuticle	chitin-based cuticle	UBERON	http://purl.obolibrary.org/obo/UBERON_0001001	chitin-based cuticle
cuticle	cuticle	UBERON	http://purl.obolibrary.org/obo/UBERON_0001002	cuticle
skin epidermis	skin epidermis	UBERON	http://purl.obolibrary.org/obo/UBERON_0001003	skin epidermis
respiratory system	respiratory system	UBERON	http://purl.obolibrary.org/obo/UBERON_0001004	respiratory system
respiratory airway	respiratory airway	UBERON	http://purl.obolibrary.org/obo/UBERON_0001005	respiratory airway
digestive system	digestive system	UBERON	http://purl.obolibrary.org/obo/UBERON_0001007	digestive system
renal system	renal system	UBERON	http://purl.obolibrary.org/obo/UBERON_0001008	renal system
circulatory system	circulatory system	UBERON	http://purl.obolibrary.org/obo/UBERON_0001009	circulatory system
diaphysis of ulna	diaphysis of ulna	UBERON	http://purl.obolibrary.org/obo/UBERON_0001010	diaphysis of ulna
hemolymph	hemolymph	UBERON	http://purl.obolibrary.org/obo/UBERON_0001011	hemolymph
head of radius	head of radius	UBERON	http://purl.obolibrary.org/obo/UBERON_0001012	head of radius
adipose tissue	adipose tissue	UBERON	http://purl.obolibrary.org/obo/UBERON_0001013	adipose tissue
musculature	musculature	UBERON	http://purl.obolibrary.org/obo/UBERON_0001015	musculature
nervous system	nervous system	UBERON	http://purl.obolibrary.org/obo/UBERON_0001016	nervous system
central nervous system	central nervous system	UBERON	http://purl.obolibrary.org/obo/UBERON_0001017	central nervous system
axon tract	axon tract	UBERON	http://purl.obolibrary.org/obo/UBERON_0001018	axon tract
nerve fasciculus	nerve fasciculus	UBERON	http://purl.obolibrary.org/obo/UBERON_0001019	nerve fasciculus
nervous system commissure	nervous system commissure	UBERON	http://purl.obolibrary.org/obo/UBERON_0001020	nervous system commissure
nerve	nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0001021	nerve
sensory nerve	sensory nerve	UBERON	http://purl.obolibrary.org/obo/UBERON_0001027	sensory nerve
diaphysis of radius	diaphysis of radius	UBERON	http://purl.obolibrary.org/obo/UBERON_0001028	diaphysis of radius
sheath of Schwann	sheath of Schwann	UBERON	http://purl.obolibrary.org/obo/UBERON_0001031	sheath of Schwann
sensory system	sensory system	UBERON	http://purl.obolibrary.org/obo/UBERON_0001032	sensory system
gustatory system	gustatory system	UBERON	http://purl.obolibrary.org/obo/UBERON_0001033	gustatory system
dento-alveolar joint	dento-alveolar joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0001035	dento-alveolar joint
strand of hair	strand of hair	UBERON	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair
chordotonal organ	chordotonal organ	UBERON	http://purl.obolibrary.org/obo/UBERON_0001038	chordotonal organ
yolk sac	yolk sac	UBERON	http://purl.obolibrary.org/obo/UBERON_0001040	yolk sac
foregut	foregut	UBERON	http://purl.obolibrary.org/obo/UBERON_0001041	foregut
chordate pharynx	chordate pharynx	UBERON	http://purl.obolibrary.org/obo/UBERON_0001042	chordate pharynx
esophagus	esophagus	UBERON	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus
saliva-secreting gland	saliva-secreting gland	UBERON	http://purl.obolibrary.org/obo/UBERON_0001044	saliva-secreting gland
midgut	midgut	UBERON	http://purl.obolibrary.org/obo/UBERON_0001045	midgut
hindgut	hindgut	UBERON	http://purl.obolibrary.org/obo/UBERON_0001046	hindgut
neural glomerulus	neural glomerulus	UBERON	http://purl.obolibrary.org/obo/UBERON_0001047	neural glomerulus
primordium	primordium	UBERON	http://purl.obolibrary.org/obo/UBERON_0001048	primordium
neural tube	neural tube	UBERON	http://purl.obolibrary.org/obo/UBERON_0001049	neural tube
hypopharynx	hypopharynx	UBERON	http://purl.obolibrary.org/obo/UBERON_0001051	hypopharynx
rectum	rectum	UBERON	http://purl.obolibrary.org/obo/UBERON_0001052	rectum
arthropod neurohemal organ	arthropod neurohemal organ	UBERON	http://purl.obolibrary.org/obo/UBERON_0001053	arthropod neurohemal organ
Malpighian tubule	Malpighian tubule	UBERON	http://purl.obolibrary.org/obo/UBERON_0001054	Malpighian tubule
corpus cardiacum	corpus cardiacum	UBERON	http://purl.obolibrary.org/obo/UBERON_0001056	corpus cardiacum
corpus allatum	corpus allatum	UBERON	http://purl.obolibrary.org/obo/UBERON_0001057	corpus allatum
mushroom body	mushroom body	UBERON	http://purl.obolibrary.org/obo/UBERON_0001058	mushroom body
pars intercerebralis	pars intercerebralis	UBERON	http://purl.obolibrary.org/obo/UBERON_0001059	pars intercerebralis
anatomical entity	anatomical entity	UBERON	http://purl.obolibrary.org/obo/UBERON_0001062	anatomical entity
flocculus	flocculus	UBERON	http://purl.obolibrary.org/obo/UBERON_0001063	flocculus
ventral pancreatic duct	ventral pancreatic duct	UBERON	http://purl.obolibrary.org/obo/UBERON_0001064	ventral pancreatic duct
parotid main excretory duct	parotid main excretory duct	UBERON	http://purl.obolibrary.org/obo/UBERON_0001065	parotid main excretory duct
intervertebral disk	intervertebral disk	UBERON	http://purl.obolibrary.org/obo/UBERON_0001066	intervertebral disk
vertebral arch joint	vertebral arch joint	UBERON	http://purl.obolibrary.org/obo/UBERON_0001067	vertebral arch joint
skin of back	skin of back	UBERON	http://purl.obolibrary.org/obo/UBERON_0001068	skin of back
head of pancreas	head of pancreas	UBERON	http://purl.obolibrary.org/obo/UBERON_0001069	head of pancreas
external carotid artery	external carotid artery	UBERON	http://purl.obolibrary.org/obo/UBERON_0001070	external carotid artery
superficial cervical artery	superficial cervical artery	UBERON	http://purl.obolibrary.org/obo/UBERON_0001071	superficial cervical artery
posterior vena cava	posterior vena cava	UBERON	http://purl.obolibrary.org/obo/UBERON_0001072	posterior vena cava
ileocecal junction	ileocecal junction	UBERON	http://purl.obolibrary.org/obo/UBERON_0001073	ileocecal junction
pericardial cavity	pericardial cavity	UBERON	http://purl.obolibrary.org/obo/UBERON_0001074	pericardial cavity
bony vertebral centrum	bony vertebral centrum	UBERON	http://purl.obolibrary.org/obo/UBERON_0001075	bony vertebral centrum
neural spine	neural spine	UBERON	http://purl.obolibrary.org/obo/UBERON_0001076	neural spine
transverse process of vertebra	transverse process of vertebra	UBERON	http://purl.obolibrary.org/obo/UBERON_0001077	transverse process of vertebra
pedicle of vertebra	pedicle of vertebra	UBERON	http://purl.obolibrary.org/obo/UBERON_0001078	pedicle of vertebra
prezygapophysis	prezygapophysis	UBERON	http://purl.obolibrary.org/obo/UBERON_0001079	prezygapophysis
